event_id,check_in_at,check_out_at,event_date,check_in_timestamp,check_out_timestamp,parking_lot_id,vehicle_type,direction_type,history_state,payment_type,lpn,lpn_cmp,service_id,service_name,service_category,owner_customer_id,card_number,use_voucher,wallet_balance_before,wallet_balance_after,total_topup,bank_transfer,parking_fee,lost_card_fee,promotion_amount,promotion_vinfast_amount,amount_due,used_change,park_duration_ms,org_unit_code,org_unit_name,checkin_customer_id,checkout_customer_id,entry_point_in_name,lane_in_name,entry_point_out_name,lane_out_name,open_mode_in,open_mode_out,check_in_date_key,check_in_time_key,check_out_date_key,check_out_time_key,created_at,last_modified_at,_dbt_loaded_at
d006af3b-48c4-58f9-d55f-26bb3e8b78ad,2026-06-18 20:02:00,2026-06-18 21:24:00,2026-06-18,1781787720000,1781792640000,LOT_037,eMotorbike,IN_OUT,COMPLETED,MONTHLY_PASS,81A-22367,MATCH,SVC_04,Monthly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD539353,False,300871,42000,0,0,0,0,5000,0,0,0,4920000,OU_04,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 1,Gate Out 3,Lane OUT 3,AUTO,AUTO,20260618,2000,20260618,2115,2026-06-18 20:02:00,2026-06-18 21:24:00,2026-06-19 15:01:32
7a007ecc-a569-65fe-de5d-d064b9eeb4fd,2026-06-18 07:10:00,2026-06-18 11:01:00,2026-06-18,1781741400000,1781755260000,LOT_029,motorbike,IN_OUT,COMPLETED,CARD,76A-49072,MATCH,SVC_02,Monthly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD790228,False,411820,140062,0,0,15000,0,10000,0,10000,0,13860000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 4,Gate Out 3,Lane OUT 4,MANUAL,AUTO,20260618,0700,20260618,1100,2026-06-18 07:10:00,2026-06-18 11:01:00,2026-06-19 15:01:32
53621b26-bbc6-8567-e010-730577548535,2026-06-18 16:54:00,2026-06-18 23:27:00,2026-06-18,1781776440000,1781800020000,LOT_002,motorbike,IN_OUT,COMPLETED,MONTHLY_PASS,12A-58871,MATCH,SVC_03,Monthly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD748314,False,382111,280103,0,20000,20000,0,5000,0,20000,0,23580000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 5,Gate Out 3,Lane OUT 3,MANUAL,MANUAL,20260618,1645,20260618,2315,2026-06-18 16:54:00,2026-06-18 23:27:00,2026-06-19 15:01:32
c2c55b9c-55fa-f417-9010-13d2d72a48c5,2026-06-18 11:10:00,2026-06-18 17:11:00,2026-06-18,1781755800000,1781777460000,LOT_010,motorbike,IN_OUT,COMPLETED,MONTHLY_PASS,13A-11656,MATCH,SVC_02,Visitor Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD587952,False,460619,287724,0,0,20000,0,5000,0,20000,0,21660000,OU_01,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 4,Gate Out 2,Lane OUT 5,AUTO,AUTO,20260618,1100,20260618,1700,2026-06-18 11:10:00,2026-06-18 17:11:00,2026-06-19 15:01:32
6bde2d9d-85be-bcef-53b8-4436cd7d8e33,2026-06-18 07:31:00,2026-06-18 13:49:00,2026-06-18,1781742660000,1781765340000,LOT_011,bicycle,IN_OUT,COMPLETED,MONTHLY_PASS,82A-42020,MATCH,SVC_03,Monthly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD703842,False,237623,17296,50000,0,20000,0,10000,0,15000,0,22680000,OU_03,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 6,Gate Out 3,Lane OUT 2,MANUAL,AUTO,20260618,0730,20260618,1345,2026-06-18 07:31:00,2026-06-18 13:49:00,2026-06-19 15:01:32
12922b88-464a-2093-b86c-55c2866a6a60,2026-06-18 21:01:00,2026-06-19 04:37:00,2026-06-18,1781791260000,1781818620000,LOT_032,eBicycle,IN_OUT,COMPLETED,MONTHLY_PASS,98A-50915,MATCH,SVC_04,Visitor Parking,STANDARD,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD949286,False,238367,428121,100000,0,30000,0,0,0,25000,0,27360000,OU_01,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 2,Gate Out 2,Lane OUT 2,AUTO,AUTO,20260618,2100,20260619,0430,2026-06-18 21:01:00,2026-06-19 04:37:00,2026-06-19 15:01:32
be3a4ac1-b9c6-523f-6d95-1ebb0f128608,2026-06-18 15:15:00,2026-06-18 17:42:00,2026-06-18,1781770500000,1781779320000,LOT_010,motorbike,IN_OUT,COMPLETED,CARD,63A-46053,MATCH,SVC_05,Hourly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD516135,True,199409,453612,100000,0,5000,0,0,0,0,0,8820000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 1,Gate Out 3,Lane OUT 4,MANUAL,AUTO,20260618,1515,20260618,1730,2026-06-18 15:15:00,2026-06-18 17:42:00,2026-06-19 15:01:32
46e8dcab-7789-c694-f2d9-3c24f6af333c,2026-06-18 21:51:00,2026-06-18 22:22:00,2026-06-18,1781794260000,1781796120000,LOT_011,car,IN_OUT,COMPLETED,CARD,66A-54605,MATCH,SVC_03,Monthly Parking,STANDARD,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD801875,False,220568,322801,0,0,50000,0,0,0,45000,0,1860000,OU_03,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 5,Gate Out 1,Lane OUT 5,AUTO,AUTO,20260618,2145,20260618,2215,2026-06-18 21:51:00,2026-06-18 22:22:00,2026-06-19 15:01:32
0765aa24-470d-5ed0-f7e1-e05287d04be3,2026-06-18 11:27:00,2026-06-18 15:53:00,2026-06-18,1781756820000,1781772780000,LOT_037,motorbike,IN_OUT,COMPLETED,MONTHLY_PASS,19A-24018,MATCH,SVC_03,Monthly Parking,STANDARD,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD722120,False,444335,312985,0,10000,10000,0,0,0,10000,0,15960000,OU_04,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 4,Gate Out 1,Lane OUT 6,AUTO,MANUAL,20260618,1115,20260618,1545,2026-06-18 11:27:00,2026-06-18 15:53:00,2026-06-19 15:01:32
e4ff9587-6da9-6bc4-9e1b-c2653ee99946,2026-06-18 15:33:00,2026-06-18 17:36:00,2026-06-18,1781771580000,1781778960000,LOT_017,motorbike,IN_OUT,COMPLETED,MONTHLY_PASS,65A-65274,MATCH,SVC_02,Hourly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD985581,False,186429,346836,100000,30000,30000,0,0,0,25000,0,7380000,OU_03,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 5,Gate Out 3,Lane OUT 1,MANUAL,AUTO,20260618,1530,20260618,1730,2026-06-18 15:33:00,2026-06-18 17:36:00,2026-06-19 15:01:32
e4b04191-6079-afce-5535-a928ca8d4588,2026-06-18 06:42:00,2026-06-18 10:27:00,2026-06-18,1781739720000,1781753220000,LOT_021,eCar,IN_OUT,COMPLETED,E_WALLET,67A-42103,MATCH,SVC_01,Monthly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD976969,False,348329,422378,50000,0,15000,0,5000,0,10000,0,13500000,OU_04,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 2,Gate Out 1,Lane OUT 3,MANUAL,AUTO,20260618,0630,20260618,1015,2026-06-18 06:42:00,2026-06-18 10:27:00,2026-06-19 15:01:32
faac4e0e-b25a-0b04-7ea7-5b59bed8fa3e,2026-06-18 19:33:00,2026-06-18 20:36:00,2026-06-18,1781785980000,1781789760000,LOT_008,bicycle,IN_OUT,COMPLETED,MONTHLY_PASS,70A-87119,MATCH,SVC_01,Monthly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD424974,True,152687,463217,0,0,15000,0,0,0,15000,0,3780000,OU_01,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 5,Gate Out 2,Lane OUT 1,AUTO,MANUAL,20260618,1930,20260618,2030,2026-06-18 19:33:00,2026-06-18 20:36:00,2026-06-19 15:01:32
f0132175-9f74-3015-419f-1c18bc89459b,2026-06-18 20:17:00,2026-06-19 00:37:00,2026-06-18,1781788620000,1781804220000,LOT_036,motorbike,IN_OUT,COMPLETED,CASH,66A-54797,MATCH,SVC_02,Monthly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD673420,False,289166,123300,0,0,5000,0,10000,0,5000,0,15600000,OU_04,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 6,Gate Out 2,Lane OUT 3,AUTO,AUTO,20260618,2015,20260619,0030,2026-06-18 20:17:00,2026-06-19 00:37:00,2026-06-19 15:01:32
2708abae-051b-fa93-0d26-a9d3743e58c0,2026-06-18 08:15:00,2026-06-18 09:22:00,2026-06-18,1781745300000,1781749320000,LOT_019,motorbike,IN_OUT,COMPLETED,E_WALLET,78A-63973,MATCH,SVC_03,Monthly Parking,STANDARD,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD869155,False,37235,206558,50000,0,20000,0,10000,0,20000,0,4020000,OU_03,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 6,Gate Out 3,Lane OUT 2,AUTO,AUTO,20260618,0815,20260618,0915,2026-06-18 08:15:00,2026-06-18 09:22:00,2026-06-19 15:01:32
b3199e6e-1f5e-3da4-acfb-3d5c56186b75,2026-06-18 07:02:00,2026-06-18 14:52:00,2026-06-18,1781740920000,1781769120000,LOT_002,motorbike,IN_OUT,COMPLETED,MONTHLY_PASS,74A-68435,MATCH,SVC_02,Visitor Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD926446,False,449958,484819,0,10000,10000,0,0,0,5000,0,28200000,OU_03,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 5,Gate Out 2,Lane OUT 2,MANUAL,MANUAL,20260618,0700,20260618,1445,2026-06-18 07:02:00,2026-06-18 14:52:00,2026-06-19 15:01:32
0f80d0d5-a0f4-5311-c668-7a88e21c47f6,2026-06-18 08:42:00,2026-06-18 12:22:00,2026-06-18,1781746920000,1781760120000,LOT_035,truck,IN_OUT,COMPLETED,MONTHLY_PASS,24A-93175,MATCH,SVC_03,Visitor Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD555976,False,146069,494240,0,0,20000,0,10000,0,20000,0,13200000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 2,Gate Out 1,Lane OUT 2,AUTO,AUTO,20260618,0830,20260618,1215,2026-06-18 08:42:00,2026-06-18 12:22:00,2026-06-19 15:01:32
9ca602dc-a261-1a55-1fec-bb7ca8d3339e,2026-06-18 14:43:00,2026-06-18 18:52:00,2026-06-18,1781768580000,1781783520000,LOT_029,motorbike,IN_OUT,COMPLETED,MONTHLY_PASS,39A-67715,MATCH,SVC_05,Visitor Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD502061,False,184776,152355,50000,0,0,0,10000,0,0,0,14940000,OU_03,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 5,Gate Out 1,Lane OUT 4,MANUAL,AUTO,20260618,1430,20260618,1845,2026-06-18 14:43:00,2026-06-18 18:52:00,2026-06-19 15:01:32
143267cb-84f3-b47e-2edc-0f5e395381b2,2026-06-18 18:34:00,2026-06-19 00:47:00,2026-06-18,1781782440000,1781804820000,LOT_035,car,IN_OUT,COMPLETED,E_WALLET,59A-24817,MATCH,SVC_04,Visitor Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD155727,False,253833,35669,0,50000,50000,0,5000,0,50000,0,22380000,OU_03,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 5,Gate Out 1,Lane OUT 1,MANUAL,AUTO,20260618,1830,20260619,0045,2026-06-18 18:34:00,2026-06-19 00:47:00,2026-06-19 15:01:32
7a34bc0a-085f-62fa-2f81-464edff255fa,2026-06-18 11:46:00,2026-06-18 15:10:00,2026-06-18,1781757960000,1781770200000,LOT_027,motorbike,IN_OUT,COMPLETED,CARD,44A-54661,MATCH,SVC_02,Monthly Parking,STANDARD,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD871295,False,306982,194055,0,0,30000,0,0,0,30000,0,12240000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 5,Gate Out 2,Lane OUT 1,MANUAL,AUTO,20260618,1145,20260618,1500,2026-06-18 11:46:00,2026-06-18 15:10:00,2026-06-19 15:01:32
64c6d070-6974-c57a-6da8-54ad85f4bd1f,2026-06-18 10:20:00,2026-06-18 12:41:00,2026-06-18,1781752800000,1781761260000,LOT_004,eBicycle,IN_OUT,COMPLETED,E_WALLET,16A-23496,MATCH,SVC_03,Visitor Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD267602,False,123932,207796,0,0,5000,0,0,0,5000,0,8460000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 4,Gate Out 3,Lane OUT 6,AUTO,AUTO,20260618,1015,20260618,1230,2026-06-18 10:20:00,2026-06-18 12:41:00,2026-06-19 15:01:32
cbf8e330-19f1-bb14-392d-0081081ce10e,2026-06-18 12:47:00,2026-06-18 14:40:00,2026-06-18,1781761620000,1781768400000,LOT_026,eCar,IN_OUT,COMPLETED,E_WALLET,51A-23346,MATCH,SVC_04,Visitor Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD219674,False,431492,99456,0,0,5000,0,0,0,0,0,6780000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 6,Gate Out 3,Lane OUT 1,AUTO,AUTO,20260618,1245,20260618,1430,2026-06-18 12:47:00,2026-06-18 14:40:00,2026-06-19 15:01:32
3514d8cf-693a-2245-8552-e36c6954828c,2026-06-18 19:21:00,2026-06-18 21:21:00,2026-06-18,1781785260000,1781792460000,LOT_018,car,IN_OUT,COMPLETED,MONTHLY_PASS,34A-60606,MATCH,SVC_05,Monthly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD847330,False,287719,370332,100000,0,30000,0,0,0,25000,0,7200000,OU_03,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 1,Gate Out 2,Lane OUT 5,AUTO,AUTO,20260618,1915,20260618,2115,2026-06-18 19:21:00,2026-06-18 21:21:00,2026-06-19 15:01:32
f41c76fc-8b4c-a5c1-ebc1-39ce50f0b9bd,2026-06-18 11:51:00,2026-06-18 16:57:00,2026-06-18,1781758260000,1781776620000,LOT_013,bicycle,IN_OUT,COMPLETED,CARD,29A-23855,MATCH,SVC_02,Visitor Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD611065,False,345738,181333,100000,0,15000,0,10000,0,10000,0,18360000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 5,Gate Out 1,Lane OUT 4,MANUAL,AUTO,20260618,1145,20260618,1645,2026-06-18 11:51:00,2026-06-18 16:57:00,2026-06-19 15:01:32
1a85c950-e971-344d-581a-37aaf28d8925,2026-06-18 21:46:00,2026-06-19 00:23:00,2026-06-18,1781793960000,1781803380000,LOT_012,car,IN_OUT,COMPLETED,CASH,76A-43118,MATCH,SVC_02,Monthly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD853124,False,244754,319510,50000,0,5000,0,5000,0,0,0,9420000,OU_03,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 4,Gate Out 2,Lane OUT 1,MANUAL,MANUAL,20260618,2145,20260619,0015,2026-06-18 21:46:00,2026-06-19 00:23:00,2026-06-19 15:01:32
84d40374-5350-371c-b83c-fcfe56f100b1,2026-06-18 07:46:00,2026-06-18 10:42:00,2026-06-18,1781743560000,1781754120000,LOT_011,motorbike,IN_OUT,COMPLETED,MONTHLY_PASS,39A-40504,MATCH,SVC_03,Hourly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD235146,False,457117,425232,100000,0,50000,0,0,0,50000,0,10560000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 2,Gate Out 3,Lane OUT 6,MANUAL,MANUAL,20260618,0745,20260618,1030,2026-06-18 07:46:00,2026-06-18 10:42:00,2026-06-19 15:01:32
d887cccd-dd67-3059-4cdb-75ca38a9169b,2026-06-18 07:31:00,2026-06-18 07:54:00,2026-06-18,1781742660000,1781744040000,LOT_005,car,IN_OUT,COMPLETED,CARD,89A-62983,MATCH,SVC_05,Visitor Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD528225,False,474468,293854,0,10000,10000,0,0,0,10000,0,1380000,OU_01,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 3,Gate Out 3,Lane OUT 1,AUTO,AUTO,20260618,0730,20260618,0745,2026-06-18 07:31:00,2026-06-18 07:54:00,2026-06-19 15:01:32
2cedf559-c6ed-03e4-20ef-56667b4c4ce9,2026-06-18 09:24:00,2026-06-18 12:31:00,2026-06-18,1781749440000,1781760660000,LOT_036,car,IN_OUT,COMPLETED,E_WALLET,62A-34709,MATCH,SVC_01,Hourly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD631841,False,108547,282993,0,0,20000,0,5000,0,20000,0,11220000,OU_03,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 1,Gate Out 3,Lane OUT 1,AUTO,MANUAL,20260618,0915,20260618,1230,2026-06-18 09:24:00,2026-06-18 12:31:00,2026-06-19 15:01:32
fcc6d1f0-ccb7-f424-0bd9-2c403205a7ac,2026-06-18 20:03:00,2026-06-19 03:25:00,2026-06-18,1781787780000,1781814300000,LOT_014,bicycle,IN_OUT,COMPLETED,E_WALLET,45A-77361,MATCH,SVC_04,Hourly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD180130,False,326943,251791,0,20000,20000,0,0,0,20000,0,26520000,OU_01,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 4,Gate Out 1,Lane OUT 2,AUTO,MANUAL,20260618,2000,20260619,0315,2026-06-18 20:03:00,2026-06-19 03:25:00,2026-06-19 15:01:32
5c00d6aa-d43d-3ca3-4f6f-080e9217958e,2026-06-18 06:08:00,2026-06-18 06:47:00,2026-06-18,1781737680000,1781740020000,LOT_017,eMotorbike,IN_OUT,COMPLETED,E_WALLET,53A-55847,MATCH,SVC_05,Monthly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD814893,False,380994,81954,0,0,15000,0,10000,0,10000,0,2340000,OU_04,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 6,Gate Out 3,Lane OUT 4,AUTO,AUTO,20260618,0600,20260618,0645,2026-06-18 06:08:00,2026-06-18 06:47:00,2026-06-19 15:01:32
9ff68ce7-51fc-55c7-603e-e48980d46cd1,2026-06-18 13:09:00,2026-06-18 19:40:00,2026-06-18,1781762940000,1781786400000,LOT_020,motorbike,IN_OUT,COMPLETED,CARD,93A-72417,MATCH,SVC_03,Hourly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD675104,False,457398,42992,0,0,0,0,0,0,0,0,23460000,OU_01,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 4,Gate Out 2,Lane OUT 1,AUTO,MANUAL,20260618,1300,20260618,1930,2026-06-18 13:09:00,2026-06-18 19:40:00,2026-06-19 15:01:32
dce468e9-2e5d-6d66-cec1-2c525fcdf242,2026-06-18 20:21:00,2026-06-19 04:05:00,2026-06-18,1781788860000,1781816700000,LOT_020,motorbike,IN_OUT,COMPLETED,E_WALLET,16A-69303,MATCH,SVC_01,Hourly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD846947,False,44748,392066,0,0,30000,0,5000,0,30000,0,27840000,OU_04,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 3,Gate Out 3,Lane OUT 2,AUTO,AUTO,20260618,2015,20260619,0400,2026-06-18 20:21:00,2026-06-19 04:05:00,2026-06-19 15:01:32
b7bfe1e8-44ad-d21a-ed23-06091827f40d,2026-06-18 08:14:00,2026-06-18 14:54:00,2026-06-18,1781745240000,1781769240000,LOT_013,eBicycle,IN_OUT,COMPLETED,E_WALLET,38A-40420,MATCH,SVC_04,Hourly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD579749,False,474744,393272,50000,0,5000,0,0,0,5000,0,24000000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 2,Gate Out 2,Lane OUT 4,MANUAL,AUTO,20260618,0800,20260618,1445,2026-06-18 08:14:00,2026-06-18 14:54:00,2026-06-19 15:01:32
07ef373e-2b74-908e-cc0a-439eb1550b63,2026-06-18 18:26:00,2026-06-19 01:45:00,2026-06-18,1781781960000,1781808300000,LOT_003,eMotorbike,IN_OUT,COMPLETED,MONTHLY_PASS,35A-34839,MATCH,SVC_01,Hourly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD458394,False,290275,399070,0,20000,20000,0,0,0,20000,0,26340000,OU_03,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 6,Gate Out 1,Lane OUT 1,MANUAL,AUTO,20260618,1815,20260619,0145,2026-06-18 18:26:00,2026-06-19 01:45:00,2026-06-19 15:01:32
e9e6a92c-a168-3858-2076-57522399ea89,2026-06-18 19:04:00,2026-06-19 00:00:00,2026-06-18,1781784240000,1781802000000,LOT_002,eBicycle,IN_OUT,COMPLETED,MONTHLY_PASS,93A-39670,MATCH,SVC_02,Visitor Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD782912,True,116935,133190,0,0,15000,0,0,0,15000,0,17760000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 5,Gate Out 2,Lane OUT 6,AUTO,AUTO,20260618,1900,20260619,0000,2026-06-18 19:04:00,2026-06-19 00:00:00,2026-06-19 15:01:32
ce68608e-e7ce-7744-3208-839e022fbeab,2026-06-18 19:35:00,2026-06-18 21:01:00,2026-06-18,1781786100000,1781791260000,LOT_007,motorbike,IN_OUT,COMPLETED,E_WALLET,84A-30378,MATCH,SVC_04,Hourly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD504926,False,95151,170623,100000,0,30000,0,5000,0,30000,0,5160000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 1,Gate Out 1,Lane OUT 1,AUTO,AUTO,20260618,1930,20260618,2100,2026-06-18 19:35:00,2026-06-18 21:01:00,2026-06-19 15:01:32
fccb4632-d561-5e83-872d-63a5ed021f65,2026-06-18 11:38:00,2026-06-18 12:19:00,2026-06-18,1781757480000,1781759940000,LOT_019,motorbike,IN_OUT,COMPLETED,MONTHLY_PASS,90A-98312,MATCH,SVC_02,Visitor Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD311261,False,268722,463458,0,0,30000,0,5000,0,25000,0,2460000,OU_03,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 4,Gate Out 1,Lane OUT 3,MANUAL,AUTO,20260618,1130,20260618,1215,2026-06-18 11:38:00,2026-06-18 12:19:00,2026-06-19 15:01:32
5afe6f36-dc2c-e604-292b-66d80d2d634e,2026-06-18 20:20:00,2026-06-19 00:27:00,2026-06-18,1781788800000,1781803620000,LOT_033,eBicycle,IN_OUT,COMPLETED,CASH,54A-85560,MATCH,SVC_01,Hourly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD797069,False,31156,46709,50000,0,5000,0,0,0,0,0,14820000,OU_03,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 3,Gate Out 3,Lane OUT 3,MANUAL,AUTO,20260618,2015,20260619,0015,2026-06-18 20:20:00,2026-06-19 00:27:00,2026-06-19 15:01:32
